input,time,cpu,program
10752,0.16,A72,MD5
10880,0.161,A72,MD5
11008,0.163,A72,MD5
11136,0.165,A72,MD5
11264,0.167,A72,MD5
11392,0.168,A72,MD5
11520,0.17,A72,MD5
11648,0.202,A72,MD5
11776,0.178,A72,MD5
11904,0.176,A72,MD5
12032,0.178,A72,MD5
12160,0.181,A72,MD5
12288,0.181,A72,MD5
12416,0.183,A72,MD5
12544,0.185,A72,MD5
12672,0.187,A72,MD5
12800,0.189,A72,MD5
12928,0.191,A72,MD5
13056,0.207,A72,MD5
13184,0.195,A72,MD5
13312,0.197,A72,MD5
13440,0.206,A72,MD5
13568,0.201,A72,MD5
13696,0.202,A72,MD5
13824,0.204,A72,MD5
13952,0.206,A72,MD5
14080,0.207,A72,MD5
14208,0.21,A72,MD5
14336,0.211,A72,MD5
14464,0.215,A72,MD5
14592,0.215,A72,MD5
14720,0.217,A72,MD5
14848,0.218,A72,MD5
14976,0.248,A72,MD5
15104,0.225,A72,MD5
15232,0.225,A72,MD5
15360,0.226,A72,MD5
15488,0.228,A72,MD5
15616,0.231,A72,MD5
15744,0.259,A72,MD5
15872,0.235,A72,MD5
16000,0.235,A72,MD5
16128,0.238,A72,MD5
16256,0.239,A72,MD5
16384,0.249,A72,MD5
16512,0.243,A72,MD5
16640,0.245,A72,MD5
16768,0.247,A72,MD5
16896,0.249,A72,MD5
17024,0.251,A72,MD5
17152,0.256,A72,MD5
17280,0.255,A72,MD5
17408,0.256,A72,MD5
17536,0.259,A72,MD5
17664,0.26,A72,MD5
17792,0.274,A72,MD5
17920,0.264,A72,MD5
18048,0.265,A72,MD5
18176,0.268,A72,MD5
18304,0.269,A72,MD5
18432,0.292,A72,MD5
18560,0.274,A72,MD5
18688,0.275,A72,MD5
18816,0.277,A72,MD5
18944,0.287,A72,MD5
19072,0.281,A72,MD5
19200,0.282,A72,MD5
19328,0.285,A72,MD5
19456,0.286,A72,MD5
19584,0.287,A72,MD5
19712,0.289,A72,MD5
19840,0.292,A72,MD5
19968,0.311,A72,MD5
20096,0.321,A72,MD5
20224,0.3,A72,MD5
20352,0.299,A72,MD5
20480,0.303,A72,MD5
20608,0.303,A72,MD5
20736,0.304,A72,MD5
20864,0.307,A72,MD5
20992,0.309,A72,MD5
21120,0.317,A72,MD5
21248,0.314,A72,MD5
21376,0.317,A72,MD5
21504,0.317,A72,MD5
21632,0.318,A72,MD5
21760,0.321,A72,MD5
21888,0.322,A72,MD5
22016,0.324,A72,MD5
22144,0.327,A72,MD5
22272,0.33,A72,MD5
22400,0.33,A72,MD5
22528,0.331,A72,MD5
22656,0.373,A72,MD5
22784,0.335,A72,MD5
22912,0.338,A72,MD5
23040,0.338,A72,MD5
23168,0.345,A72,MD5
23296,0.344,A72,MD5
23424,0.344,A72,MD5
23552,0.347,A72,MD5
23680,0.348,A72,MD5
23808,0.35,A72,MD5
23936,0.352,A72,MD5
24064,0.357,A72,MD5
24192,0.358,A72,MD5
24320,0.357,A72,MD5
24448,0.36,A72,MD5
24576,0.361,A72,MD5
24704,0.363,A72,MD5
24832,0.365,A72,MD5
24960,0.366,A72,MD5
25088,0.372,A72,MD5
25216,0.37,A72,MD5
25344,0.39,A72,MD5
25472,0.375,A72,MD5
25600,0.377,A72,MD5
25728,0.378,A72,MD5
25856,0.381,A72,MD5
25984,0.383,A72,MD5
26112,0.383,A72,MD5
26240,0.384,A72,MD5
26368,0.386,A72,MD5
26496,0.387,A72,MD5
26624,0.39,A72,MD5
26752,0.4,A72,MD5
26880,0.395,A72,MD5
27008,0.397,A72,MD5
27136,0.398,A72,MD5
27264,0.401,A72,MD5
27392,0.402,A72,MD5
27520,0.405,A72,MD5
27648,0.409,A72,MD5
27776,0.409,A72,MD5
27904,0.409,A72,MD5
28032,0.428,A72,MD5
28160,0.413,A72,MD5
28288,0.414,A72,MD5
28416,0.421,A72,MD5
28544,0.42,A72,MD5
28672,0.422,A72,MD5
28800,0.424,A72,MD5
28928,0.424,A72,MD5
29056,0.428,A72,MD5
29184,0.432,A72,MD5
29312,0.432,A72,MD5
29440,0.435,A72,MD5
29568,0.435,A72,MD5
29696,0.436,A72,MD5
29824,0.439,A72,MD5
29952,0.448,A72,MD5
30080,0.441,A72,MD5
30208,0.442,A72,MD5
30336,0.445,A72,MD5
30464,0.447,A72,MD5
30592,0.449,A72,MD5
30720,0.466,A72,MD5
30848,0.454,A72,MD5
30976,0.455,A72,MD5
31104,0.457,A72,MD5
31232,0.459,A72,MD5
31360,0.459,A72,MD5
31488,0.466,A72,MD5
31616,0.466,A72,MD5
31744,0.467,A72,MD5
31872,0.469,A72,MD5
32000,0.47,A72,MD5
32128,0.475,A72,MD5
32256,0.492,A72,MD5
32384,0.475,A72,MD5
32512,0.477,A72,MD5
32640,0.479,A72,MD5
32768,0.479,A72,MD5
32896,0.488,A72,MD5
33024,0.485,A72,MD5
33152,0.488,A72,MD5
33280,0.489,A72,MD5
33408,0.49,A72,MD5
33536,0.497,A72,MD5
33664,0.497,A72,MD5
33792,0.496,A72,MD5
33920,0.499,A72,MD5
34048,0.5,A72,MD5
34176,0.505,A72,MD5
34304,0.505,A72,MD5
34432,0.508,A72,MD5
34560,0.507,A72,MD5
34688,0.51,A72,MD5
34816,0.513,A72,MD5
34944,0.535,A72,MD5
35072,0.514,A72,MD5
35200,0.517,A72,MD5
35328,0.518,A72,MD5
35456,0.52,A72,MD5
35584,0.525,A72,MD5
35712,0.524,A72,MD5
35840,0.532,A72,MD5
35968,0.53,A72,MD5
36096,0.556,A72,MD5
36224,0.534,A72,MD5
36352,0.538,A72,MD5
36480,0.537,A72,MD5
36608,0.537,A72,MD5
36736,0.543,A72,MD5
36864,0.543,A72,MD5
36992,0.544,A72,MD5
37120,0.546,A72,MD5
37248,0.547,A72,MD5
37376,0.554,A72,MD5
37504,0.551,A72,MD5
37632,0.57,A72,MD5
37760,0.555,A72,MD5
37888,0.557,A72,MD5
38016,0.561,A72,MD5
38144,0.561,A72,MD5
38272,0.564,A72,MD5
38400,0.564,A72,MD5
38528,0.57,A72,MD5
38656,0.571,A72,MD5
38784,0.57,A72,MD5
38912,0.571,A72,MD5
39040,0.576,A72,MD5
39168,0.577,A72,MD5
39296,0.579,A72,MD5
39424,0.581,A72,MD5
39552,0.583,A72,MD5
39680,0.604,A72,MD5
39808,0.586,A72,MD5
39936,0.586,A72,MD5
40064,0.589,A72,MD5
40192,0.591,A72,MD5
40320,0.642,A72,MD5
40448,0.646,A72,MD5
40576,0.603,A72,MD5
40704,0.599,A72,MD5
40832,0.626,A72,MD5
40960,0.604,A72,MD5
41088,0.604,A72,MD5
41216,0.605,A72,MD5
41344,0.614,A72,MD5
41472,0.61,A72,MD5
41600,0.612,A72,MD5
41728,0.617,A72,MD5
41856,0.618,A72,MD5
41984,0.618,A72,MD5
42112,0.619,A72,MD5
42240,0.619,A72,MD5
42368,0.622,A72,MD5
42496,0.627,A72,MD5
42624,0.626,A72,MD5
42752,0.628,A72,MD5
42880,0.631,A72,MD5
43008,0.653,A72,MD5
43136,0.634,A72,MD5
43264,0.634,A72,MD5
43392,0.638,A72,MD5
43520,0.637,A72,MD5
43648,0.643,A72,MD5
43776,0.643,A72,MD5
43904,0.644,A72,MD5
44032,0.649,A72,MD5
44160,0.649,A72,MD5
44288,0.651,A72,MD5
44416,0.652,A72,MD5
44544,0.678,A72,MD5
44672,0.658,A72,MD5
44800,0.66,A72,MD5
44928,0.661,A72,MD5
45056,0.667,A72,MD5
45184,0.664,A72,MD5
45312,0.667,A72,MD5
45440,0.667,A72,MD5
45568,0.671,A72,MD5
45696,0.672,A72,MD5
45824,0.674,A72,MD5
45952,0.679,A72,MD5
46080,0.679,A72,MD5
46208,0.68,A72,MD5
46336,0.683,A72,MD5
46464,0.686,A72,MD5
46592,0.685,A72,MD5
46720,0.688,A72,MD5
46848,0.689,A72,MD5
46976,0.692,A72,MD5
47104,0.696,A72,MD5
47232,0.712,A72,MD5
47360,0.697,A72,MD5
47488,0.702,A72,MD5
47616,0.7,A72,MD5
47744,0.701,A72,MD5
47872,0.704,A72,MD5
48000,0.706,A72,MD5
48128,0.708,A72,MD5
48256,0.708,A72,MD5
48384,0.716,A72,MD5
48512,0.715,A72,MD5
48640,0.716,A72,MD5
48768,0.715,A72,MD5
48896,0.726,A72,MD5
49024,0.719,A72,MD5
49152,0.722,A72,MD5
49280,0.726,A72,MD5
49408,0.728,A72,MD5
49536,0.73,A72,MD5
49664,0.73,A72,MD5
49792,0.735,A72,MD5
49920,0.751,A72,MD5
50048,0.735,A72,MD5
50176,0.736,A72,MD5
50304,0.741,A72,MD5
50432,0.743,A72,MD5
50560,0.744,A72,MD5
50688,0.746,A72,MD5
50816,0.747,A72,MD5
50944,0.747,A72,MD5
51072,0.748,A72,MD5
51200,0.755,A72,MD5
51328,0.756,A72,MD5
51456,0.758,A72,MD5
51584,0.764,A72,MD5
51712,0.762,A72,MD5
51840,0.761,A72,MD5
51968,0.763,A72,MD5
52096,0.768,A72,MD5
52224,0.769,A72,MD5
52352,0.77,A72,MD5
52480,0.776,A72,MD5
52608,0.79,A72,MD5
52736,0.774,A72,MD5
52864,0.78,A72,MD5
52992,0.779,A72,MD5
53120,0.791,A72,MD5
53248,0.782,A72,MD5
53376,0.786,A72,MD5
53504,0.786,A72,MD5
53632,0.786,A72,MD5
53760,0.795,A72,MD5
53888,0.793,A72,MD5
54016,0.796,A72,MD5
54144,0.799,A72,MD5
54272,0.798,A72,MD5
54400,0.799,A72,MD5
54528,0.799,A72,MD5
54656,0.806,A72,MD5
54784,0.807,A72,MD5
54912,0.808,A72,MD5
55040,0.81,A72,MD5
55168,0.81,A72,MD5
55296,0.834,A72,MD5
55424,0.818,A72,MD5
55552,0.817,A72,MD5
55680,0.82,A72,MD5
55808,0.822,A72,MD5
55936,0.823,A72,MD5
56064,0.822,A72,MD5
56192,0.835,A72,MD5
56320,0.829,A72,MD5
56448,0.83,A72,MD5
56576,0.835,A72,MD5
56704,0.834,A72,MD5
56832,0.851,A72,MD5
56960,0.837,A72,MD5
57088,0.839,A72,MD5
57216,0.839,A72,MD5
57344,0.84,A72,MD5
57472,0.847,A72,MD5
57600,0.843,A72,MD5
57728,0.847,A72,MD5
57856,0.853,A72,MD5
57984,0.858,A72,MD5
58112,0.854,A72,MD5
58240,0.862,A72,MD5
58368,0.859,A72,MD5
58496,0.863,A72,MD5
58624,0.87,A72,MD5
58752,0.864,A72,MD5
58880,0.867,A72,MD5
59008,0.869,A72,MD5
59136,0.869,A72,MD5
59264,0.87,A72,MD5
59392,0.876,A72,MD5
59520,0.914,A72,MD5
59648,0.877,A72,MD5
59776,0.882,A72,MD5
59904,0.879,A72,MD5
60032,0.882,A72,MD5
60160,0.889,A72,MD5
60288,0.886,A72,MD5
60416,0.887,A72,MD5
60544,0.892,A72,MD5
60672,0.89,A72,MD5
60800,0.896,A72,MD5
60928,0.899,A72,MD5
61056,0.899,A72,MD5
61184,0.903,A72,MD5
61312,0.904,A72,MD5
61440,0.904,A72,MD5
61568,0.906,A72,MD5
61696,0.908,A72,MD5
61824,0.91,A72,MD5
61952,0.912,A72,MD5
62080,0.915,A72,MD5
62208,0.931,A72,MD5
62336,0.918,A72,MD5
62464,0.92,A72,MD5
62592,0.922,A72,MD5
62720,0.926,A72,MD5
62848,0.924,A72,MD5
62976,0.925,A72,MD5
63104,0.93,A72,MD5
63232,0.929,A72,MD5
63360,0.934,A72,MD5
63488,0.932,A72,MD5
63616,0.94,A72,MD5
63744,0.964,A72,MD5
63872,0.94,A72,MD5
64000,0.94,A72,MD5
64128,0.945,A72,MD5
64256,0.943,A72,MD5
64384,0.944,A72,MD5
64512,0.949,A72,MD5
64640,0.949,A72,MD5
64768,0.956,A72,MD5
64896,0.978,A72,MD5
65024,0.952,A72,MD5
65152,0.973,A72,MD5
65280,0.958,A72,MD5
65408,0.959,A72,MD5
65536,0.971,A72,MD5
65664,0.965,A72,MD5
65792,0.965,A72,MD5
65920,0.968,A72,MD5
66048,0.968,A72,MD5
66176,0.976,A72,MD5
66304,0.978,A72,MD5
66432,1.012,A72,MD5
66560,1.057,A72,MD5
66688,0.982,A72,MD5
66816,1.026,A72,MD5
66944,1.042,A72,MD5
67072,0.992,A72,MD5
67200,1.027,A72,MD5
67328,1.045,A72,MD5
67456,1.017,A72,MD5
67584,1.033,A72,MD5
67712,1.044,A72,MD5
67840,1.025,A72,MD5
67968,1.036,A72,MD5
68096,1.058,A72,MD5
68224,1.006,A72,MD5
68352,1.039,A72,MD5
68480,1.058,A72,MD5
68608,1.01,A72,MD5
68736,1.053,A72,MD5
68864,1.062,A72,MD5
68992,1.018,A72,MD5
69120,1.067,A72,MD5
69248,1.07,A72,MD5
69376,1.03,A72,MD5
69504,1.06,A72,MD5
69632,1.079,A72,MD5
69760,1.032,A72,MD5
69888,1.061,A72,MD5
70016,1.081,A72,MD5
70144,1.033,A72,MD5
70272,1.072,A72,MD5
70400,1.095,A72,MD5
70528,1.041,A72,MD5
70656,1.084,A72,MD5
70784,1.1,A72,MD5
70912,1.068,A72,MD5
71040,1.092,A72,MD5
71168,1.096,A72,MD5
71296,1.055,A72,MD5
71424,1.091,A72,MD5
71552,1.137,A72,MD5
71680,1.055,A72,MD5
71808,1.118,A72,MD5
71936,1.116,A72,MD5
72064,1.061,A72,MD5
72192,1.114,A72,MD5
72320,1.125,A72,MD5
72448,1.073,A72,MD5
72576,1.112,A72,MD5
72704,1.126,A72,MD5
72832,1.074,A72,MD5
72960,1.116,A72,MD5
73088,1.134,A72,MD5
73216,1.079,A72,MD5
73344,1.136,A72,MD5
73472,1.135,A72,MD5
73600,1.109,A72,MD5
73728,1.13,A72,MD5
73856,1.143,A72,MD5
73984,1.09,A72,MD5
74112,1.136,A72,MD5
74240,1.152,A72,MD5
74368,1.095,A72,MD5
74496,1.148,A72,MD5
74624,1.155,A72,MD5
74752,1.124,A72,MD5
74880,1.147,A72,MD5
75008,1.151,A72,MD5
75136,1.109,A72,MD5
75264,1.155,A72,MD5
75392,1.167,A72,MD5
75520,1.112,A72,MD5
75648,1.166,A72,MD5
75776,1.17,A72,MD5
75904,1.144,A72,MD5
76032,1.159,A72,MD5
76160,1.177,A72,MD5
76288,1.127,A72,MD5
76416,1.176,A72,MD5
76544,1.185,A72,MD5
76672,1.13,A72,MD5
76800,1.184,A72,MD5
76928,1.187,A72,MD5
77056,1.161,A72,MD5
77184,1.182,A72,MD5
77312,1.191,A72,MD5
77440,1.144,A72,MD5
77568,1.212,A72,MD5
77696,1.198,A72,MD5
77824,1.147,A72,MD5
77952,1.204,A72,MD5
78080,1.206,A72,MD5
78208,1.16,A72,MD5
78336,1.207,A72,MD5
78464,1.231,A72,MD5
78592,1.16,A72,MD5
78720,1.208,A72,MD5
78848,1.223,A72,MD5
78976,1.168,A72,MD5
79104,1.211,A72,MD5
79232,1.233,A72,MD5
79360,1.169,A72,MD5
79488,1.223,A72,MD5
79616,1.233,A72,MD5
79744,1.177,A72,MD5
79872,1.235,A72,MD5
80000,1.233,A72,MD5
80128,1.188,A72,MD5
80256,1.219,A72,MD5
80384,1.245,A72,MD5
80512,1.187,A72,MD5
80640,1.24,A72,MD5
80768,1.253,A72,MD5
80896,1.195,A72,MD5
81024,1.241,A72,MD5
81152,1.274,A72,MD5
81280,1.198,A72,MD5
81408,1.262,A72,MD5
81536,1.261,A72,MD5
81664,1.209,A72,MD5
81792,1.264,A72,MD5
81920,1.271,A72,MD5
82048,1.21,A72,MD5
82176,1.29,A72,MD5
82304,1.281,A72,MD5
82432,1.221,A72,MD5
82560,1.267,A72,MD5
82688,1.285,A72,MD5
82816,1.22,A72,MD5
82944,1.288,A72,MD5
83072,1.284,A72,MD5
83200,1.246,A72,MD5
83328,1.281,A72,MD5
83456,1.295,A72,MD5
83584,1.233,A72,MD5
83712,1.287,A72,MD5
83840,1.301,A72,MD5
83968,1.238,A72,MD5
84096,1.302,A72,MD5
84224,1.3,A72,MD5
84352,1.248,A72,MD5
84480,1.305,A72,MD5
84608,1.306,A72,MD5
84736,1.248,A72,MD5
84864,1.309,A72,MD5
84992,1.314,A72,MD5
85120,1.256,A72,MD5
85248,1.335,A72,MD5
85376,1.322,A72,MD5
85504,1.269,A72,MD5
85632,1.319,A72,MD5
85760,1.331,A72,MD5
85888,1.27,A72,MD5
86016,1.331,A72,MD5
86144,1.333,A72,MD5
86272,1.298,A72,MD5
86400,1.338,A72,MD5
86528,1.345,A72,MD5
86656,1.276,A72,MD5
86784,1.345,A72,MD5
86912,1.348,A72,MD5
87040,1.29,A72,MD5
87168,1.353,A72,MD5
87296,1.37,A72,MD5
87424,1.29,A72,MD5
87552,1.358,A72,MD5
87680,1.357,A72,MD5
87808,1.299,A72,MD5
87936,1.355,A72,MD5
88064,1.363,A72,MD5
88192,1.299,A72,MD5
88320,1.374,A72,MD5
88448,1.356,A72,MD5
88576,1.31,A72,MD5
88704,1.366,A72,MD5
88832,1.369,A72,MD5
88960,1.31,A72,MD5
89088,1.371,A72,MD5
89216,1.394,A72,MD5
89344,1.318,A72,MD5
89472,1.388,A72,MD5
89600,1.385,A72,MD5
89728,1.331,A72,MD5
89856,1.391,A72,MD5
89984,1.393,A72,MD5
90112,1.329,A72,MD5
90240,1.414,A72,MD5
90368,1.4,A72,MD5
90496,1.337,A72,MD5
90624,1.391,A72,MD5
90752,1.407,A72,MD5
90880,1.338,A72,MD5
91008,1.414,A72,MD5
91136,1.424,A72,MD5
91264,1.345,A72,MD5
91392,1.428,A72,MD5
91520,1.416,A72,MD5
91648,1.358,A72,MD5
91776,1.413,A72,MD5
91904,1.421,A72,MD5
92032,1.357,A72,MD5
92160,1.443,A72,MD5
92288,1.426,A72,MD5
92416,1.365,A72,MD5
92544,1.452,A72,MD5
92672,1.437,A72,MD5
92800,1.381,A72,MD5
92928,1.439,A72,MD5
93056,1.438,A72,MD5
93184,1.375,A72,MD5
93312,1.445,A72,MD5
93440,1.443,A72,MD5
93568,1.384,A72,MD5
93696,1.46,A72,MD5
93824,1.446,A72,MD5
93952,1.39,A72,MD5
94080,1.461,A72,MD5
94208,1.461,A72,MD5
94336,1.391,A72,MD5
94464,1.478,A72,MD5
94592,1.464,A72,MD5
94720,1.4,A72,MD5
94848,1.471,A72,MD5
94976,1.484,A72,MD5
95104,1.413,A72,MD5
95232,1.465,A72,MD5
95360,1.495,A72,MD5
95488,1.409,A72,MD5
95616,1.49,A72,MD5
95744,1.484,A72,MD5
95872,1.415,A72,MD5
96000,1.494,A72,MD5
96128,1.482,A72,MD5
96256,1.443,A72,MD5
96384,1.493,A72,MD5
96512,1.488,A72,MD5
96640,1.429,A72,MD5
96768,1.502,A72,MD5
96896,1.503,A72,MD5
97024,1.433,A72,MD5
97152,1.528,A72,MD5
97280,1.507,A72,MD5
97408,1.441,A72,MD5
97536,1.518,A72,MD5
97664,1.51,A72,MD5
97792,1.446,A72,MD5
97920,1.514,A72,MD5
98048,1.536,A72,MD5
98176,1.447,A72,MD5
98304,1.532,A72,MD5
98432,1.541,A72,MD5
98560,1.454,A72,MD5
98688,1.537,A72,MD5
98816,1.523,A72,MD5
98944,1.461,A72,MD5
99072,1.547,A72,MD5
99200,1.533,A72,MD5
99328,1.489,A72,MD5
99456,1.54,A72,MD5
99584,1.538,A72,MD5
99712,1.469,A72,MD5
99840,1.554,A72,MD5
99968,1.547,A72,MD5
100096,1.474,A72,MD5
100224,1.567,A72,MD5
100352,1.546,A72,MD5
100480,1.487,A72,MD5
100608,1.584,A72,MD5
100736,1.557,A72,MD5
100864,1.496,A72,MD5
100992,1.568,A72,MD5
101120,1.561,A72,MD5
101248,1.5,A72,MD5
101376,1.575,A72,MD5
101504,1.585,A72,MD5
101632,1.545,A72,MD5
101760,1.594,A72,MD5
101888,1.59,A72,MD5
102016,1.505,A72,MD5
102144,1.609,A72,MD5
102272,1.6,A72,MD5
102400,1.51,A72,MD5
102528,1.593,A72,MD5
102656,1.584,A72,MD5
102784,1.522,A72,MD5
102912,1.603,A72,MD5
103040,1.587,A72,MD5
103168,1.529,A72,MD5
103296,1.601,A72,MD5
103424,1.597,A72,MD5
103552,1.548,A72,MD5
103680,1.614,A72,MD5
103808,1.605,A72,MD5
103936,1.532,A72,MD5
104064,1.628,A72,MD5
104192,1.611,A72,MD5
104320,1.54,A72,MD5
104448,1.656,A72,MD5
104576,1.615,A72,MD5
104704,1.537,A72,MD5
104832,1.632,A72,MD5
104960,1.616,A72,MD5
105088,1.546,A72,MD5
105216,1.611,A72,MD5
105344,1.624,A72,MD5
105472,1.558,A72,MD5
105600,1.609,A72,MD5
105728,1.627,A72,MD5
105856,1.565,A72,MD5
105984,1.656,A72,MD5
106112,1.638,A72,MD5
106240,1.571,A72,MD5
106368,1.66,A72,MD5
106496,1.67,A72,MD5
106624,1.589,A72,MD5
106752,1.661,A72,MD5
106880,1.654,A72,MD5
107008,1.584,A72,MD5
107136,1.672,A72,MD5
107264,1.672,A72,MD5
107392,1.59,A72,MD5
107520,1.675,A72,MD5
107648,1.661,A72,MD5
107776,1.588,A72,MD5
107904,1.693,A72,MD5
108032,1.671,A72,MD5
108160,1.595,A72,MD5
108288,1.681,A72,MD5
108416,1.671,A72,MD5
108544,1.601,A72,MD5
108672,1.706,A72,MD5
108800,1.682,A72,MD5
108928,1.605,A72,MD5
109056,1.706,A72,MD5
109184,1.686,A72,MD5
109312,1.613,A72,MD5
109440,1.723,A72,MD5
109568,1.682,A72,MD5
109696,1.62,A72,MD5
109824,1.732,A72,MD5
109952,1.698,A72,MD5
110080,1.628,A72,MD5
110208,1.722,A72,MD5
110336,1.704,A72,MD5
110464,1.631,A72,MD5
110592,1.754,A72,MD5
110720,1.707,A72,MD5
110848,1.64,A72,MD5
110976,1.755,A72,MD5
111104,1.712,A72,MD5
111232,1.646,A72,MD5
111360,1.746,A72,MD5
111488,1.715,A72,MD5
111616,1.653,A72,MD5
111744,1.767,A72,MD5
111872,1.724,A72,MD5
112000,1.659,A72,MD5
112128,1.779,A72,MD5
112256,1.732,A72,MD5
112384,1.663,A72,MD5
112512,1.763,A72,MD5
112640,1.736,A72,MD5
112768,1.669,A72,MD5
112896,1.785,A72,MD5
113024,1.744,A72,MD5
113152,1.675,A72,MD5
113280,1.773,A72,MD5
113408,1.75,A72,MD5
113536,1.684,A72,MD5
113664,1.783,A72,MD5
113792,1.76,A72,MD5
113920,1.685,A72,MD5
114048,1.812,A72,MD5
114176,1.766,A72,MD5
114304,1.691,A72,MD5
114432,1.796,A72,MD5
114560,1.769,A72,MD5
114688,1.694,A72,MD5
114816,1.818,A72,MD5
114944,1.774,A72,MD5
115072,1.7,A72,MD5
115200,1.805,A72,MD5
115328,1.779,A72,MD5
115456,1.702,A72,MD5
115584,1.825,A72,MD5
115712,1.794,A72,MD5
115840,1.707,A72,MD5
115968,1.823,A72,MD5
116096,1.791,A72,MD5
116224,1.718,A72,MD5
116352,1.843,A72,MD5
116480,1.803,A72,MD5
116608,1.72,A72,MD5
116736,1.84,A72,MD5
116864,1.802,A72,MD5
116992,1.727,A72,MD5
117120,1.826,A72,MD5
117248,1.831,A72,MD5
117376,1.734,A72,MD5
117504,1.835,A72,MD5
117632,1.818,A72,MD5
117760,1.769,A72,MD5
117888,1.845,A72,MD5
118016,1.821,A72,MD5
118144,1.748,A72,MD5
118272,1.858,A72,MD5
118400,1.822,A72,MD5
118528,1.754,A72,MD5
118656,1.865,A72,MD5
118784,1.826,A72,MD5
118912,1.756,A72,MD5
119040,1.893,A72,MD5
119168,1.831,A72,MD5
119296,1.754,A72,MD5
119424,1.845,A72,MD5
119552,1.842,A72,MD5
119680,1.77,A72,MD5
119808,1.892,A72,MD5
119936,1.866,A72,MD5
120064,1.779,A72,MD5
120192,1.913,A72,MD5
120320,1.882,A72,MD5
120448,1.785,A72,MD5
120576,1.882,A72,MD5
120704,1.869,A72,MD5
120832,1.779,A72,MD5
120960,1.891,A72,MD5
121088,1.865,A72,MD5
121216,1.811,A72,MD5
121344,1.901,A72,MD5
121472,1.872,A72,MD5
121600,1.798,A72,MD5
121728,1.918,A72,MD5
121856,1.876,A72,MD5
121984,1.805,A72,MD5
122112,1.919,A72,MD5
122240,1.892,A72,MD5
122368,1.807,A72,MD5
122496,1.928,A72,MD5
122624,1.891,A72,MD5
122752,1.809,A72,MD5
122880,1.932,A72,MD5
123008,1.913,A72,MD5
123136,1.82,A72,MD5
123264,1.935,A72,MD5
123392,1.896,A72,MD5
123520,1.854,A72,MD5
123648,1.953,A72,MD5
123776,1.909,A72,MD5
123904,1.831,A72,MD5
124032,1.954,A72,MD5
124160,1.928,A72,MD5
124288,1.837,A72,MD5
124416,1.972,A72,MD5
124544,1.925,A72,MD5
124672,1.848,A72,MD5
124800,1.962,A72,MD5
124928,1.929,A72,MD5
125056,1.852,A72,MD5
125184,1.978,A72,MD5
125312,1.929,A72,MD5
125440,1.857,A72,MD5
125568,2.004,A72,MD5
125696,1.94,A72,MD5
125824,1.861,A72,MD5
125952,1.986,A72,MD5
126080,1.944,A72,MD5
126208,1.864,A72,MD5
126336,2.009,A72,MD5
126464,1.942,A72,MD5
126592,1.894,A72,MD5
126720,2.004,A72,MD5
126848,1.978,A72,MD5
126976,1.877,A72,MD5
127104,2.004,A72,MD5
127232,1.983,A72,MD5
127360,1.931,A72,MD5
127488,2.022,A72,MD5
127616,1.969,A72,MD5
127744,1.891,A72,MD5
127872,2.022,A72,MD5
128000,1.966,A72,MD5
128128,1.892,A72,MD5
128256,2.033,A72,MD5
128384,1.974,A72,MD5
128512,1.899,A72,MD5
128640,2.054,A72,MD5
128768,1.974,A72,MD5
128896,1.904,A72,MD5
129024,2.048,A72,MD5
129152,1.994,A72,MD5
129280,1.926,A72,MD5
129408,2.06,A72,MD5
129536,1.986,A72,MD5
129664,1.915,A72,MD5
129792,2.053,A72,MD5
129920,2.01,A72,MD5
130048,1.919,A72,MD5
130176,2.055,A72,MD5
130304,2.023,A72,MD5
130432,1.932,A72,MD5
130560,2.078,A72,MD5
130688,2.003,A72,MD5
130816,1.939,A72,MD5
130944,2.062,A72,MD5
131072,2.03,A72,MD5
131200,1.998,A72,MD5
131328,2.047,A72,MD5
131456,1.935,A72,MD5
131584,1.941,A72,MD5
131712,1.936,A72,MD5
131840,1.946,A72,MD5
131968,1.949,A72,MD5
132096,2.112,A72,MD5
132224,2.058,A72,MD5
132352,1.955,A72,MD5
132480,1.952,A72,MD5
132608,1.955,A72,MD5
132736,1.974,A72,MD5
132864,1.949,A72,MD5
132992,1.961,A72,MD5
133120,1.962,A72,MD5
133248,2.025,A72,MD5
133376,2.051,A72,MD5
133504,1.983,A72,MD5
133632,2.122,A72,MD5
133760,2.055,A72,MD5
133888,1.976,A72,MD5
134016,2.114,A72,MD5
134144,2.082,A72,MD5
134272,1.986,A72,MD5
134400,1.998,A72,MD5
134528,1.979,A72,MD5
134656,1.985,A72,MD5
134784,2.131,A72,MD5
134912,2.102,A72,MD5
135040,1.996,A72,MD5
135168,2.002,A72,MD5
135296,2.138,A72,MD5
135424,2.103,A72,MD5
135552,2.001,A72,MD5
135680,2.131,A72,MD5
135808,2.096,A72,MD5
135936,2.005,A72,MD5
136064,2.177,A72,MD5
136192,2.124,A72,MD5
136320,2.016,A72,MD5
136448,2.145,A72,MD5
136576,2.125,A72,MD5
136704,2.016,A72,MD5
136832,2.172,A72,MD5
136960,2.13,A72,MD5
137088,2.03,A72,MD5
137216,2.162,A72,MD5
137344,2.124,A72,MD5
137472,2.037,A72,MD5
137600,2.169,A72,MD5
137728,2.164,A72,MD5
137856,2.037,A72,MD5
137984,2.171,A72,MD5
138112,2.146,A72,MD5
138240,2.065,A72,MD5
138368,2.177,A72,MD5
138496,2.168,A72,MD5
